name,address,type,unit
SALVATION ARMY COMMUNITY & FAMILY SERVICES - FOOD CUPBOARD,100 PETER ST PORT HOPE ON L1A 1C3,,hamilton
SANDY FLAT SUGAR BUSH,500 CONC RD 3 W WARKWORTH ON K0K 3K0,,hamilton
SANDY LANE RESORT,17592 HWY 35 ALGONQUIN HIGHLANDS ON K0M 1J2,,hamilton
SANTORINI'S RESTAURANT,53 WALTON ST PORT HOPE Ontario,,hamilton
"SAUCY DOG, THE",1046 HWY 7 OAKWOOD ON K0M 2M0,,hamilton
SCENERY DRIVE RESTAURANT,6193 HWY 45 BALTIMORE ON K0K 1C0,,hamilton
"SCHNITZEL SHACK, THE",3 TORONTO RD PORT HOPE ON L1A 3R4,,hamilton
SERENDIPITOUS OLD STUFF LOUNGE,161 OLD HASTINGS RD WARKWORTH ON K0K 2X0,,hamilton
SHAE'S DINER,1328 PORTAGE RD KIRKFIELD ON K0M 2B0,,hamilton
SHALOM BY THE LAKE COTTAGES & RETREAT,1570 LITTLE HAWK LK RD ALGONQUIN HIGHLANDS ON K0M 1J2,,hamilton
SHAWARMA HOUSE AND PIZZA,144 KING ST W COBOURG ON K9A 2M5,,hamilton
SHELL - BRIGHTON,15355 TELEPHONE RD BRIGHTON ON K0K 1H0,,hamilton
SHELL - PORT HOPE,369 ONTARIO ST PORT HOPE ON L1A 2W4,,hamilton
SHELL C81326 - PORT HOPE W,156 TORONTO RD PORT HOPE ON L1A 3S5,,hamilton
SHELL COBOCONK C22568,6720 HWY 35 COBOCONK ON K0M 1K0,,hamilton
SHELTER VALLEY CREEK,1225 SHELTER VALLEY RD GRAFTON ON K0K 2G0,,hamilton
SHELTER VALLEY PINES,1806 SHELTER VALLEY RD GRAFTON ON K0K 2G0,,hamilton
SHIRLEY'S PLACE,3407 HWY 7 OMEMEE ON K0L 2W0,,hamilton
SHORTBREAD COMPANY,190 FINLEY RD COBOURG ON K9A 4J8,,hamilton
SHUCK IT,92 KING ST W COBOURG ON K9A 2M3,,hamilton
SIDEWAYS BAR AND GRILL,18 BRIDGE ST W CAMPBELLFORD ON K0L 1L0,,hamilton
SIDEWAYS BAR AND GRILL,18 BRIDGE ST E CAMPBELLFORD ON K0L 1L0,,hamilton
SIGNATURE RESTAURANT AND CAFE,102 LINDSAY ST S FENELON FALLS ON K0M 1N0,,hamilton
SIMPLY FRIES AND MORE,509 HWY 7A BETHANY ON L0A 1A0,,hamilton
SIR SAM'S INN AND WATER SPA-TWIN FIRES DINING,1491 SIR SAM'S RD EAGLE LAKE ON K0M 1M0,,hamilton
SIR SAM'S SKI & BIKE,1054 LISWOOD RD EAGLE LAKE ON K0M 1M0,,hamilton
SIR WILLIAM MACKENZIE INN,1011 PORTAGE RD KIRKFIELD ON K0M 2B0,,hamilton
SIRCH - COMMUNITY KITCHEN,7-49 MAPLE AVE HALIBURTON ON K0M 1S0,,hamilton
SLICES AND SCOOPS,10 A WATER ST FENELON FALLS ON K0M 1N0,,hamilton
SLICK'S BURGER SHACK,7-103 DOXEE ST N CAMPBELLFORD ON K0L 1L0,,hamilton
SMITTY'S,70-370 KENT ST W LINDSAY ON K9V 6G8,,hamilton
"SMOKEHOUSE EATERY & PUB, THE",6 OLIPHANT ST BRIGHTON ON K0K 1H0,,hamilton
SMOKIN DAVE'S BBQ AND BEYOND,4400 HWY 35 CAMERON ON,,hamilton
SMOKIN DAVE'S BBQ AND BEYOND - TAKE OUT,4400 HWY 35 CAMERON ON,,hamilton
SMOKIN JAKES BBQ SHACK,10752 CTY RD 503 GOODERHAM ON K0M 1R0,,hamilton
SOBEYS,14 MAIN ST BRIGHTON ON K0K 1H0,,hamilton
SOBEYS,15 LINDSAY ST FENELON FALLS ON K0M 1N0,,hamilton
"SOCIAL BAR AND TABLE, THE",26 ONTARIO ST PORT HOPE ON L1A 2T7,,hamilton
SOLOWAY'S HOT DOG FACTORY OUTLET,4071 ELEPHANT LAKE RD HARCOURT ON K0L 1X0,,hamilton
SOULA'S,260 GEORGE ST COBOURG ON K9A 3L6,,hamilton
SOUTH ALGONQUIN DINER,2269 LOOP RD WILBERFORCE ON K0L 3C0,,hamilton
SOUTH POND FARM,1020 GRAY RD PONTYPOOL ON L0A 1K0,,hamilton
SOUTHERN STREET BISTRO INC,8700 COUNTY RD 30 TRENT RIVER ON K0L 1Z0,,hamilton
SOUTHVIEW CAMERON NEW HORIZONS CLUB,107 ANDERSON DR CAMERON ON K0M 1G0,,hamilton
SPER,20 MAIN ST WARKWORTH ON K0K 3K0,,hamilton
SPIRAEA HERBAL CLINIC,5 BRANCH ST WOODVILLE ON K0M 2T0,,hamilton
"SPOTSTAR, THE",259 KENT ST W LINDSAY ON K9V 2Z3,,hamilton
SPRUCEWOOD BRANDS,628 ONTARIO ST COBOURG ON K9A 3C4,,hamilton
"SPUDSTER, THE",1051 LITTLE BRITAIN RD LITTLE BRITAIN ON K0M 2C0,,hamilton
"SPUDSTER, THE",1051 LITTLE BRITAIN RD LITTLE BRITAIN ON K0M 2C0,,hamilton
SQUARE BOY PIZZA,47 ELIZABETH ST BRIGHTON ON K0K 1H0,,hamilton
SQUARE BOY PIZZA - LINDSAY,215 KENT ST W LINDSAY ON K9V 2Z1,,hamilton
ST ANTHONY BEFORE AND AFTER CARE,74 TORONTO RD PORT HOPE ON L1A 3R9,,hamilton
ST DAVE'S DINER,2925 HWY 35 S LINDSAY ON K9V 4R4,,hamilton
ST DAVE'S DINER,2925 HWY 35 S LINDSAY ON K9V 4R4,,hamilton
ST THOMAS AQUINAS,260 ANGELINE ST S LINDSAY ON K9V 0J8,,hamilton
ST THOMAS AQUINAS,260 ANGELINE ST S LINDSAY ON K9A 5S9,,hamilton
STACKED PANCAKE AND BREAKFAST HOUSE,"2-1 Strathy Rd Cobourg, K9A 5J65 Ontario",,hamilton
STANHOPE FIREFIGHTERS HALL,1095 NORTH SHORE RD ALGONQUIN HIGHLANDS ON K0M 1J1,,hamilton
STAPLETON FARMS,"2708 Highway 28 Port Hope, Ontairo L1A 3V5",,hamilton
STARBUCKS - restaurant,60 ONTARIO ST PORT HOPE ON L1A 2T8,,hamilton
STE ANNE'S FOOD TRUCK,252 ACADAMY HILL DRIVE GRAFTON ON K0K 2G0,,hamilton
STE ANNE'S INN & SPA - RESTAURANT,1009 MASSEY RD GRAFTON ON K0K 2G0,,hamilton
STRANG'S VALU MART,101 EAST ST BOBCAYGEON ON K0M 1A0,,hamilton
STREAMWAY VILLA,19 JAMES ST W COBOURG ON K9A 2J8,,hamilton
STRIKE POINT BOWLING CENTRE,46 WILLIAM ST S LINDSAY ON K9V 3A5,,hamilton
STURGEON POINT GOLF CLUB,76 GOLF LINKS RD FENELON FALLS ON K0M 1N0,,hamilton
SUBWAY,135 PETER ST PORT HOPE ON L1A 1C5,,hamilton
SUBWAY,1-2 STRATHY RD COBOURG ON K9A 5J7,,hamilton
SUBWAY,21 DOXSEE AVE S CAMPBELLFORD ON K0L 1L0,,hamilton
SUBWAY,2211 COUNTRY RD 28 PORT HOPE ON L1A 3V6,,hamilton
SUBWAY,1030 DIVISION ST COBOURG ON K9A 4J9,,hamilton
SUBWAY,10 KING ST E OMEMEE ON K0L 2W0,,hamilton
SUBWAY - BOBCAYGEON,29 KING ST E BOBCAYGEON ON K0M 1A0,,hamilton
SUBWAY - BRIGHTON,2-64 ELIZABETH ST BRIGHTON ON K0K 1H0,,hamilton
SUBWAY - COBOCONK,6716 HWY 35 COBOCONK ON K0M 1K0,,hamilton
SUBWAY - COBOURG C,73 KING ST W COBOURG ON K9A 2M4,,hamilton
SUBWAY - DYSART,177 HIGHLAND ST HALIBURTON ON K0M 1S0,,hamilton
SUBWAY - FENELON FALLS,7 COLBORNE ST FENELON FALLS ON K0M 2K0,,hamilton
SUBWAY - HASTINGS,1-8 WATER ST HASTINGS ON K0L 1Y0,,hamilton
SUBWAY - LINDSAY NW,370 KENT ST W LINDSAY ON K9V 2Z7,,hamilton
SUBWAY - MINDEN,B-12621 HWY 35 MINDEN ON K0M 2K0,,hamilton
SUBWAY - PINE VIEW PLAZA,C-121 TORONTO RD PORT HOPE ON L1A 3C5,,hamilton
SUMMER KISS RESTAURANT,1014 LOIS LN MOORES FALLS ON K0M 2L1,,hamilton
SUN MING RESTAURANT,15 COLBORNE ST FENELON FALLS ON K0M 1N0,,hamilton
SUN TREE NATURAL FOODS,19 ONTARIO ST PORT HOPE ON L1A 2T7,,hamilton
SUNRISE BUFFET,431 KENT ST W LINDSAY ON K9V 6L6,,hamilton
SUNSHINE HEIGHTS CO-OP DAY CARE,40 WARD ST PORT HOPE ON L1A 1L5,,hamilton
SUPER NATURAL VEGAN CUISINE,22 LINDSAY ST S LINDSAY ON K9V 2L8,,hamilton
SUWAN'S THAI CUISINE,3 INVERGORDON AVE MINDEN ON K0M 2K0,,hamilton
SWEET KITCHEN,15 COTTINGHAM CRES LINDSAY ON K9V 1T9,,hamilton
SWEET LAVENDER PASTRIES,170 WASHBURN ISLAND RD LITTLE BRITAIN ON K0M 2C0,,hamilton
SWEETIES CREATIONS,9-27 MAIN ST WARKWORTH ON,,hamilton
SWISS CHALET,70 STRATHY RD COBOURG ON K9A 5J7,,hamilton
SYBIL'S,626 EMILY PARK RD OMEMEE ON K0M 2W0,,hamilton
SYMPOSIUM CAFE,9-449 KENT ST LINDSAY ON K9V 2Y4,,hamilton
TANYA'S TALKOS,7214 COUNTY RD 18 ROSENEATH ON K0K 2X0,,hamilton
TAPS & CORKS ON KING,70 KING ST W COBOURG ON K9H 2M3,,hamilton
TASTEE SHACK,18 KING ST W LINDSAY ON K9V 5C1,,hamilton
TERIYAKI TOWN,370 KENT ST W LINDSAY ON K9V 6G8,,hamilton
TERRY'S FISH & CHIPS,16 VICTORIA AVE S LINDSAY ON K9V 3C7,,hamilton
TEXAS BURGER,8 LINDSAY ST FENELON FALLS ON K0M 1N0,,hamilton
THAI BY JOE,28 KENT ST W LINDSAY ON K9V 2Y1,,hamilton
THAT LITTLE PUB,26 BRIDGE ST W CAMPBELLFORD ON K0L 1L0,,hamilton
THAT PLACE ON CAMERON,16 ORIOLE DR FENELON FALLS ON K0M 1N0,,hamilton
THE ICE CREAM CARAVAN,10 ROBERTSON ST PORT HOPE ON L1A 1E9,,hamilton
THE ITALIAN HOT TABLE,74 BOLTON ST BOBCAYGEON ON K0M 1A0,,hamilton
THE LAKEVIEW,5074 RICE LAKE DR N BEWDLEY ON K0L 1E0,,hamilton
THE SALVATION ARMY,30 PEEL ST LINDSAY ON K9V 3L8,,hamilton
THE SAUCEY PIG,1076 WILKINSON RD DYSART ET AL ON K0M 1S0,,hamilton
"THIRSTY GOOSE, THE",63 WALTON ST PORT HOPE ON L1A 1N2,,hamilton
"THIRSTY GOOSE, THE",63 WALTON ST PORT HOPE ON L1A 1N2,,hamilton
TIM HORTONS,6720 HWY 35 COBOCONK ON K0M 1K0,,hamilton
TIM HORTONS,93 LINDSAY ST S LINDSAY ON K9V 2W5,,hamilton
TIM HORTONS,12597 HWY 35 MINDEN ON K0M 2K0,,hamilton
TIM HORTONS,2934 HWY 35 S LINDSAY ON K9V 4R4,,hamilton
TIM HORTONS,159 PETER ST PORT HOPE ON L1A 1C7,,hamilton
TIM HORTONS,191 KENT ST W LINDSAY ON K9V 2Y7,,hamilton
TIM HORTONS,329 KENT ST W LINDSAY ON K9V 2Y7,,hamilton
TIM HORTONS,181 TORONTO RD PORT HOPE ON L1A 3V5,,hamilton
TIM HORTONS,749 WILLIAM ST COBOURG ON K9A 3A7,,hamilton
TIM HORTONS,85 MOUNT HOPE ST LINDSAY ON K9V 5J1,,hamilton
TIM HORTONS,148 GRAND RD CAMPBELLFORD ON K0L 1L0,,hamilton
TIM HORTONS,369 ONTARIO ST PORT HOPE ON L1A 2W4,,hamilton
TIM HORTONS,289 BIG APPLE DR COLBORNE ON K0K 1H0,,hamilton
TIM HORTONS,370 KENT ST W LINDSAY ON K9V 2Z7,,hamilton
TIM HORTONS,101 EAST ST S BOBCAYGEON ON K0M 1A0,,hamilton
TIM HORTONS - BRIGHTON,153 ELIZABETH ST BRIGHTON ON K0K 1H0,,hamilton
TIM HORTONS - COBOURG EAST,970 DIVISION ST COBOURG ON K9A 5J5,,hamilton
TIM HORTONS - COBOURG WEST,1125 ELGIN ST W COBOURG ON K9A 5T9,,hamilton
TIM HORTONS - COUNTY RD 28,2211 CTY RD 28 PORT HOPE ON L1A 3W4,,hamilton
TIM HORTONS - DONUTS (WESTSIDE),1011 DIVISION ST COBOURG ON K9A 4J9,,hamilton
TIM HORTONS - FENELON,23 LINDSAY ST FENELON FALLS ON K0M 1N0,,hamilton
TIM HORTONS - HALIBURTON,5003 CTY RD 21 HALIBURTON ON K0M 1S0,,hamilton
TIM HORTONS - TIM HORTONS,845 HWY 401 E PORT HOPE ON L1A 3W3,,hamilton
TIMBER RIDGE GOLF COURSE,19 TIMBER RIDGE DR BRIGHTON ON K0K 1H0,,hamilton
TIMBERHOUSE,116 CEDARDALE RD PO BOX 903 BRIGHTON ON K0K 1H0,,hamilton
TINA'S FRIES & MORE,500 DIVISION ST COBOURG ON K9A 3S4,,hamilton
TNS HEALTH FOOD,955 ELGIN ST W 1 COBOURG ON K9A 5J3,,hamilton
TODDS INDEPENDENT,5121 CTY RD 21 HALIBURTON ON K0M 1S0,,hamilton
TOE BEANS CAT CAFE,119 PETER ST PORT HOPE ON L1A 1C5,,hamilton
TOM RAWLINGS MOBILE FOOD TRUCK,55 ANGELINE ST N LINDSAY ON K9V 5B7,,hamilton
TOMMY'S COUNTRY DINER,10357 SIMCOE ST LITTLE BRITAIN ON K0M 2C0,,hamilton
TOMS CHIPS,109 KING ST E COLBORNE ON K0K 1S0,,hamilton
TOM'S CHIPS,109 KING ST E COLBORNE ON K0K 1S0,,hamilton
TONY'S BEST PIZZA AND WINGS,24 LINDSAY ST S LINDSAY ON K9V 2L8,,hamilton
TOWER OF PORT HOPE,164 PETER ST PORT HOPE ON L1A 1C6,,hamilton
TOWN PARK RECREATION CENTRE,62 MCCAUL ST PORT HOPE ON L1A 3V9,,hamilton
TRADING BAY DINING INCORPORATED,1089 MAIN ST DORSET ON P0A 1E0,,hamilton
TRAFALGAR RESIDENCE,5316 RICE LAKE SCENIC DR GORES LANDING ON K0K 2E0,,hamilton
TRAILER PARK ON THE BAY,7322 HWY 35 COBOCONK ON K0M 1K0,,hamilton
TRATTORIA GUSTO,1 WALTON ST PORT HOPE ON L1A 1M8,,hamilton
TRAYLOR MADE FRIES,1720 KIRKFIELD RD KIRKFIELD ON K0M 2B0,,hamilton
TREASURE ISLAND SNACK BAR,3900 HWY 35 N CAMERON ON,,hamilton
TREASURES ON 35,3921 HWY 35 ON,,hamilton
TRENT HILLS RESTAURANT,513 GRAND RD CAMPBELLFORD ON K0L 1L0,,hamilton
TRENT RIVER PARADISE ESCAPE,206 DUNFORDS LN TRENT RIVER ON K0L 1Z0,,hamilton
TRENT VALLEY LANES,63 FRONT ST N CAMPBELLFORD ON K0L 1L0,,hamilton
TURTLE JOHN'S PUB AND RESTAURANT,64 JOHN ST PORT HOPE ON L1A 2Z3,,hamilton
TWIN CEDARS RESORT,32 SANDY BAY RD HASTINGS ON K0L 1Y0,,hamilton
TWIST ON 46 (FOOD TRUCK),311 HWY 7 OAKWOOD ON K0M 2M0,,hamilton
U92 SPICE HOUSE AND TAKE AWAY,49 MILL ST S PORT HOPE ON L1A 3V6,,hamilton
ULTRAMAR,798 CTY RD 121 FENELON FALLS ON K0M 1N0,,hamilton
ULTRAMAR,3342 HWY 35 N LINDSAY ON K9V 4R1,,hamilton
UP RIVER TRADING COMPANY LIMITED,106 BOBCAYGEON RD MINDEN ON K0M 2K0,,hamilton
UP RIVER TRADING COMPANY LIMITED,211 HIGHLAND ST HALIBURTON ON K0M 1S0,,hamilton
UPI ENERGY,168 GRAND RD CAMPBELLFORD ON K0L 1L0,,hamilton
UPPER CANADA AXE THROWING,3-8 Strathy Rd Cobourg Ontario K9A 5J7,,hamilton
VAL'S SOUL FOOD,6254 COUNTY RD 121 MINDEN ON K0M 2K0,,hamilton
VALU-MART,12646 HWY 35 MINDEN ON K0M 2K0,,hamilton
VALU-MART,52 BRIDGE ST N HASTINGS ON K0L 1Y0,,hamilton
VICTORIA MANOR,220 ANGELINE ST S LINDSAY ON K9V 0J8,,hamilton
VICTORIA PARK CHILD CARE,172 QUEEN ST E COBOURG ON K9A 5T8,,hamilton
VICTORIA PASTRY (VERY VICTORIA'S),4301 CTY RD 45 COBOURG ON K9A 4J9,,hamilton
VICTORIA RETIREMENT LIVING,100 UNIVERSITY AVE E COBOURG ON K9A 1C8,,hamilton
VILLA CONTI OAK HEIGHTS WINERY,337 COVERT HILL S WARKWORTH ON K0K 3K0,,hamilton
"VILLAGE PANTRY, THE",27 MAIN ST WARKWORTH ON K0K 3K0,,hamilton
VINTAGE PIZZA PIE,3421 CROSSEN RD COBOURG ON K9A 4J9,,hamilton
VITO'S - COLBORNE,48 KING ST COLBORNE ON K0K 1S0,,hamilton
VITO'S PIZZERIA,"36 PRINCE EDWARD ST, BOX 1690 BRIGHTON ON K0K 1H0",,hamilton
WAL-MART,73 STRATHY RD COBOURG ON K9A 5J7,,hamilton
"WAREHOUSE YOUTH CENTRE, THE",107 LINDSAY ST S LINDSAY ON K9V 2M5,,hamilton
WARKWORTH ARENA & COMMUNITY CENTRE,24 EAST ST WARKWORTH ON K0K 3K0,,hamilton
WARKWORTH GOLF & COUNTRY CLUB,14267A CTY RD 29 WARKWORTH ON K0K 3K0,,hamilton
WARKWORTH PLACE,97 MILL ST WARKWORTH ON K0K 3K0,,hamilton
WARKWORTH TOWN HALL,40 MAIN ST WARKWORTH ON K0K 3K0,,hamilton
WARRIORS AXE THROWING INC,204-884 DIVISION ST COBOURG ON,,hamilton
WATCH ME GROW DAYCARE,4581 HWY 45 BALTIMORE ON K0K 1C0,,hamilton
WATER LILY,8 BRIDGE ST HASTINGS ON K0L 1Y0,,hamilton
WE ARE SIMPLE CATERING SERVICES,433 BEAVER RD OMEMEE ON K0L 2W0,,hamilton
WEE WATCH HOME CARE - AMIE COOPER,234 BROOKS CRES BRIGHTON ON K0K 1H0,,hamilton
WEE WATCH HOME CARE - CHRISTINE WALLACE,18 THORNLEA RD COLBORNE ON K0K 1S0,,hamilton
WEE WATCH HOME CARE - EMILY VELLA,"1934 KAWARTHA LAKES COUNTY RD 8 BOBCAYGEON, ON K0M 1A0",,hamilton
WEE WATCH HOME CARE - JACLYN BASKEY,342 CAVAN ST PORT HOPE ON L1A 3C5,,hamilton
WEE WATCH HOME CARE - JENNIFER-MAY BEDFORD MCPHAIL,310 VICTORIA AVE N LINDSAY,,hamilton
WEE WATCH HOME CARE - KAREN WHITE-EARL,162 ELGIN ST LINDSAY ON K9V 6B3,,hamilton
WEE WATCH HOME CARE - MELANIE FLUDE,37 SINCLAIR ST LINDSAY ON K9V 5L6,,hamilton
WEE WATCH HOME CARE - MELISSA SIMPSON,33 CHAPEL ST BRIGHTON ON K0K 0C1,,hamilton
WEE WATCH HOME CARE - NATHALIE LAINESSE,89 CHIPPING PARK BLVD COBOURG ON K9A 5H4,,hamilton
WEE WATCH HOME CARE - REBECCA BUCKLEY,58-199 SUTHERLAND CRES COBOURG ON K9A 5L9,,hamilton
WEE WATCH HOME CARE - SARAH-JAYNES,41 CAROLINE ST LINDSAY ON K9V 1T2,,hamilton
WEE WATCH HOME CARE - SHERRI MCPHERSON,174 ORCHARD PARK RD LINDSAY ON K9V 6A8,,hamilton
WENDY'S,801 WILLIAM ST COBOURG ON K9A 3A8,,hamilton
WENDY'S,329 KENT ST W LINDSAY ON K9V 2Y7,,hamilton
WEST G PIZZA,1008 ST ANDREW'S DR W GUILFORD ON K0M 1S0,,hamilton
WEST GUILFORD RECREATION CENTRE,1061 KENNISIS LAKE RD WEST GUILFORD ON K0M 1S0,,hamilton
WEST GUILFORD SNACK BAR,1119 KENNISIS LAKE RD WEST GUILFORD ON K0M 1S0,,hamilton
WEST NORTHUMBERLAND CURLING CLUB,206 FURNACE ST COBOURG ON K9A 2J1,,hamilton
WESTERN TRENT GOLF CLUB,156 BOLSOVER RD BOLSOVER ON K0M 1B0,,hamilton
WHEATSHEAF CAFE,79 BOLTON ST BOBCAYGEON ON K0M 1A0,,hamilton
WHISPERING SPRINGS,141 MERCER LANE GRAFTON ON K0K 2GO,,hamilton
WHISTLING DUCK,75 HARBOUR ST BRIGHTON ON K0K 1H0,,hamilton
WHITETAIL GOLF COURSE,935 ELM TREE RD LITTLE BRITAIN ON K0M 2C0,,hamilton
WHOLESALE CLUB - CASH & CARRY,55 ANGELINE ST N LINDSAY ON K9V 5B7,,hamilton
WIENER WAGON,1047 WONDERLAND RD HALIBURTON ON K0M 1S0,,hamilton
WILBERFORCE CURLING CLUB,LOOP RD WILBERFORCE ON K0L 3C0,,hamilton
WILBERFORCE FOODLAND,2763 ESSONVILLE LINE WILBERFORCE ON K0L 3C0,,hamilton
WILD WING,6-370 KENT ST W LINDSAY ON K9V 6G8,,hamilton
WILKIE'S SNACK BAR,105 UNION ST WOODVILLE ON,,hamilton
WILLIAM ACADEMY,135 KING ST W COBOURG ON K9A 2M7,,hamilton
WILLIAM PLACE RETIREMENT RESIDENCE,140 WILLIAM ST N LINDSAY ON K9V 5R4,,hamilton
WILLIAM STREET BEER CO,975 ELGIN ST W COBOURG ON K9A 5J3,,hamilton
WIMPY'S DINER - COBOURG,1001 DIVISION ST COBOURG ON K9A 5J5,,hamilton
WIMPY'S DINER - PORT HOPE,68 WELLINGTON ST PORT HOPE ON L1A 4H7,,hamilton
WIN YEUNG CHINESE RESTAURANT,37 MAPLE AVE HALIBURTON ON K0M 1S0,,hamilton
WINDSWEPT CATERING,60 GRAND RD CAMPBELLFORD ON K0L 1L0,,hamilton
WING HOUSE,17 KING ST E OMEMEE Ontario K0L 2W0,,hamilton
"WING HOUSE, THE",4-365 WESTWOOD DR COBOURG ON K9A 4M5,,hamilton
WING QING BUFFET,53 PETER ST PORT HOPE ON L1A 1C2,,hamilton
WING WAGON,730 SPRAGGE CRES COBOURG ON K9A 2T5,,hamilton
WINTERGREEN MAPLE PRODUCTS,3325 GELERT RD MINDEN ON K0M 2K0,,hamilton
WOK AND ROLL,900 DIVISION ST COBOURG ON K9A 5V2,,hamilton
WOLF RUN GOLF COURSE,51 GOLF COURSE RD JANETVILLE ON L0B 1K0,,hamilton
WOMEN'S RESOURCES,22 RUSSELL ST E LINDSAY ON K9V 2A1,,hamilton
WOODLAND ESTATES,171 WOODLAND ESTATE RD CAMPBELLFORD ON K0L 1L0,,hamilton
WOODLAWN TERRACE INN INC,420 DIVISION ST COBOURG ON K9A 3R9,,hamilton
WOODVILLE CURLING CLUB,112 ARGYLE ST WOODVILLE ON K0M 2T0,,hamilton
WOODVILLE ELDON COMMUNITY CENTRE,105 UNION ST WOODVILLE ON K0M 2T0,,hamilton
WOODVILLE ELDON COMMUNITY CENTRE - REFRESHMENT STAND,105 UNION ST WOODVILLE ON K0M 2T0,,hamilton
WOODVILLE/ELDON CHRISTIAN FOOD BANK,100A KING ST WOODVILLE ON K0M 2T0,,hamilton
WORLD'S FINEST CHOCOLATE,157 COCKBURN ST CAMPBELLFORD ON K0L 1L0,,hamilton
YMCA CAMP WANAKITA,1883 KOSHLONG LAKE RD HALIBURTON ON K0M 1S0,,hamilton
YMCA CHILD CARE - COBOURG FOOD SAFETY,339 ELGIN ST W COBOURG ON K9A 4X5,,hamilton
YMCA CR GUMMOW CHILD CARE - BEFORE AND AFTER CARE,311 COTTISMORE COBOURG ON K9A 4E3,,hamilton
YMCA SPRING VALLEY BEFORE AND AFTER CARE,212 COUNTRY RD 26 BRIGHTON ON K0K 1H0,,hamilton
YMCA TERRY FOX CHILD CARE CENTER,1065 RIDDELL AVE COBOURG ON K9A 5N4,,hamilton
YOGEN FRUZ,106 BOBCAYGEON RD MINDEN ON K0M 2K0,,hamilton
YORKIE'S BAR B Q,4060 CTY RD 45 COBOURG ON K9A 2M5,,hamilton
ZIGGY'S FISH & CHIP RESTAURANT,21 KENT ST W LINDSAY ON K9V 2X9,,hamilton
ZIRALDO'S CASUAL AND FINE ITALIAN DINING,24 FRANCIS ST W FENELON FALLS ON K0M 1N0,,hamilton
